#E,eV        Sig,b        Interpolation
 15186.5     11.8132      Lin-Lin
 15379       11.5196      Lin-Lin
 15680.1     11.0607      Lin-Lin
 15956.7     10.639       Lin-Lin
 16149.2     10.3349      Lin-Lin
 16250       10.1757      Lin-Lin
 16341.7     9.99514      Lin-Lin
 16534.3     9.61624      Lin-Lin
 16775       9.1426       Lin-Lin
 16919.4     8.85843      Lin-Lin
 17015.6     8.66897      Lin-Lin
 17063.8     8.5733       Lin-Lin
 17208.2     8.28627      Lin-Lin
 17304.4     8.09493      Lin-Lin
 17342.9     8.01838      Lin-Lin
 17381.5     7.94522      Lin-Lin
 17497       7.72573      Lin-Lin
 17535.5     7.6163       Lin-Lin
 17612.5     7.39745      Lin-Lin
 17689.5     7.17861      Lin-Lin
 17728       7.06918      Lin-Lin
 17766.5     6.9618       Lin-Lin
 17862.8     6.69336      Lin-Lin
 17882.1     6.63967      Lin-Lin
 17959.1     6.42491      Lin-Lin
 17997.6     6.31753      Lin-Lin
 18074.6     6.10278      Lin-Lin
 18125       5.96223      Lin-Lin
 18150.9     5.86316      Lin-Lin
 18228.6     5.56596      Lin-Lin
 18267.1     5.41873      Lin-Lin
 18286.4     5.3451       Lin-Lin
 18324.9     5.19903      Lin-Lin
 18382.7     4.97995      Lin-Lin
 18421.2     4.8339       Lin-Lin
 18459.7     4.68498      Lin-Lin
 18478.9     4.6105       Lin-Lin
 18536.7     4.39098      Lin-Lin
 18594.5     4.17147      Lin-Lin
 18613.7     4.09831      Lin-Lin
 18652.2     3.94961      Lin-Lin
 18710       3.72652      Lin-Lin
 18738.9     3.61499      Lin-Lin
 18748.5     3.57782      Lin-Lin
 18758.1     3.53707      Lin-Lin
 18806.3     3.33342      Lin-Lin
 18844.8     3.17051      Lin-Lin
 18883.3     3.00758      Lin-Lin
 18931.4     2.80394      Lin-Lin
 18941       2.76322      Lin-Lin
 18960.3     2.68175      Lin-Lin
 18979.5     2.60049      Lin-Lin
 18998.8     2.51924      Lin-Lin
 19018       2.438        Lin-Lin
 19037.3     2.35599      Lin-Lin
 19046.9     2.31497      Lin-Lin
 19059       2.26337      Lin-Lin
 19066.2     2.24653      Lin-Lin
 19075.8     2.24374      Lin-Lin
 19085.4     2.24098      Lin-Lin
 19095.1     2.24108      Lin-Lin
 19104.7     2.24355      Lin-Lin
 19133.6     2.25097      Lin-Lin
 19137.4     2.25055      Lin-Lin
 19160.5     2.24797      Lin-Lin
 19181.7     2.25117      Lin-Lin
 19206.7     2.24576      Lin-Lin
 19216.4     2.2475       Lin-Lin
 19229.8     2.24994      Lin-Lin
 19252.9     2.24222      Lin-Lin
 19278       2.24871      Lin-Lin
 19293.4     2.24207      Lin-Lin
 19303.2     2.23781      Lin-Lin
 19329       2.24936      Lin-Lin
 19337.7     2.24847      Lin-Lin
 19350.2     2.24986      Lin-Lin
 19360.8     2.24784      Lin-Lin
 19369.2     2.25305      Lin-Lin
 19370.2     2.25631      Lin-Lin
 19374.2     2.27027      Lin-Lin
 19377.2     2.29122      Lin-Lin
 19378.7     2.30211      Lin-Lin
 19384.9     2.36703      Lin-Lin
 19388.9     2.41508      Lin-Lin
 19438.7     3.0123       Lin-Lin
 19447.4     3.12503      Lin-Lin
 19448.3     3.1365       Lin-Lin
 19453.1     3.21341      Lin-Lin
 19457       3.29525      Lin-Lin
 19457.9     3.31371      Lin-Lin
 19467.6     3.55693      Lin-Lin
 19486.9     4.0469       Lin-Lin
 19515.8     4.78735      Lin-Lin
 19525.4     5.03785      Lin-Lin
 19526.8     5.08353      Lin-Lin
 19530.2     5.19016      Lin-Lin
 19533.8     5.33459      Lin-Lin
 19534.1     5.3461       Lin-Lin
 19539.8     5.62274      Lin-Lin
 19559.1     6.59863      Lin-Lin
 19573.5     7.33574      Lin-Lin
 19581.5     7.74264      Lin-Lin
 19602.4     8.81579      Lin-Lin
 19605.7     9.01663      Lin-Lin
 19607.2     9.1135       Lin-Lin
 19610.6     9.37026      Lin-Lin
 19610.8     9.38872      Lin-Lin
 19616.8     9.93324      Lin-Lin
 19620.5     10.288       Lin-Lin
