#E,eV        Sig,b        Interpolation
 1698.33     8.2677       Lin-Lin
 1792.36     8.14757      Lin-Lin
 1886.04     8.02794      Lin-Lin
 1918.24     7.99271      Lin-Lin
 2091.17     7.80357      Lin-Lin
 2210.32     7.67329      Lin-Lin
 2241.39     7.63932      Lin-Lin
 2277.98     7.60499      Lin-Lin
 2300.53     7.58385      Lin-Lin
 2314.33     7.57093      Lin-Lin
 2322.23     7.56357      Lin-Lin
 2326.4      7.5597       Lin-Lin
 2329.18     7.55714      Lin-Lin
 2331.96     7.5546       Lin-Lin
 2334.06     7.55271      Lin-Lin
 2335.47     7.55147      Lin-Lin
 2336.88     7.55024      Lin-Lin
 2337.94     7.54936      Lin-Lin
 2339        7.5485       Lin-Lin
 2339.75     7.54792      Lin-Lin
 2340.51     7.54738      Lin-Lin
 2341.07     7.54701      Lin-Lin
 2341.63     7.54667      Lin-Lin
 2342.15     7.54641      Lin-Lin
 2342.56     7.54625      Lin-Lin
 2342.84     7.54616      Lin-Lin
 2343.12     7.54611      Lin-Lin
 2343.39     7.54609      Lin-Lin
 2343.67     7.54613      Lin-Lin
 2343.88     7.54619      Lin-Lin
 2344.08     7.54631      Lin-Lin
 2344.22     7.54642      Lin-Lin
 2344.39     7.54659      Lin-Lin
 2344.56     7.54683      Lin-Lin
 2344.68     7.54706      Lin-Lin
 2344.81     7.54733      Lin-Lin
 2344.94     7.54766      Lin-Lin
 2345.06     7.54806      Lin-Lin
 2345.19     7.54854      Lin-Lin
 2345.31     7.54911      Lin-Lin
 2345.4      7.54955      Lin-Lin
 2345.48     7.55005      Lin-Lin
 2345.57     7.5506       Lin-Lin
 2345.66     7.55127      Lin-Lin
 2345.75     7.55202      Lin-Lin
 2345.84     7.55287      Lin-Lin
 2345.93     7.55381      Lin-Lin
 2346.02     7.55487      Lin-Lin
 2346.11     7.55605      Lin-Lin
 2346.2      7.55736      Lin-Lin
 2346.29     7.55881      Lin-Lin
 2346.38     7.56041      Lin-Lin
 2346.47     7.56217      Lin-Lin
 2346.56     7.5641       Lin-Lin
 2346.65     7.56622      Lin-Lin
 2346.74     7.56853      Lin-Lin
 2346.83     7.57105      Lin-Lin
 2346.92     7.57379      Lin-Lin
 2347.01     7.57674      Lin-Lin
 2347.13     7.58084      Lin-Lin
 2347.24     7.58533      Lin-Lin
 2347.36     7.5902       Lin-Lin
 2347.47     7.59545      Lin-Lin
 2347.58     7.60109      Lin-Lin
 2347.71     7.60762      Lin-Lin
 2347.84     7.61484      Lin-Lin
 2348        7.62462      Lin-Lin
 2348.19     7.63581      Lin-Lin
 2348.69     7.6682       Lin-Lin
 2348.9      7.68093      Lin-Lin
 2349.09     7.69172      Lin-Lin
 2349.24     7.69879      Lin-Lin
 2349.38     7.70488      Lin-Lin
 2349.52     7.70987      Lin-Lin
 2349.67     7.71361      Lin-Lin
 2349.8      7.71583      Lin-Lin
 2349.91     7.71683      Lin-Lin
 2350        7.71703      Lin-Lin
 2350.14     7.7162       Lin-Lin
 2350.26     7.7144       Lin-Lin
 2350.38     7.71169      Lin-Lin
 2350.53     7.70722      Lin-Lin
 2350.67     7.70156      Lin-Lin
 2350.81     7.69483      Lin-Lin
 2350.97     7.68637      Lin-Lin
 2351.12     7.67792      Lin-Lin
 2351.33     7.66428      Lin-Lin
 2351.84     7.63096      Lin-Lin
 2352.05     7.61728      Lin-Lin
 2352.22     7.60736      Lin-Lin
 2352.36     7.59944      Lin-Lin
 2352.5      7.59206      Lin-Lin
 2352.59     7.58767      Lin-Lin
 2352.68     7.58351      Lin-Lin
 2352.77     7.5796       Lin-Lin
 2352.86     7.57592      Lin-Lin
 2352.95     7.57248      Lin-Lin
 2353.04     7.56927      Lin-Lin
 2353.13     7.56628      Lin-Lin
 2353.22     7.56351      Lin-Lin
 2353.31     7.56095      Lin-Lin
 2353.4      7.55858      Lin-Lin
 2353.49     7.55641      Lin-Lin
 2353.58     7.55441      Lin-Lin
 2353.67     7.55258      Lin-Lin
 2353.76     7.55091      Lin-Lin
 2353.85     7.54938      Lin-Lin
 2353.94     7.54799      Lin-Lin
 2354.02     7.54689      Lin-Lin
 2354.1      7.54588      Lin-Lin
 2354.15     7.54525      Lin-Lin
 2354.25     7.54409      Lin-Lin
 2354.36     7.54304      Lin-Lin
 2354.46     7.5421       Lin-Lin
 2354.56     7.54126      Lin-Lin
 2354.66     7.5405       Lin-Lin
 2354.77     7.53982      Lin-Lin
 2354.88     7.53916      Lin-Lin
 2354.99     7.53856      Lin-Lin
 2355.1      7.53803      Lin-Lin
 2355.21     7.53754      Lin-Lin
 2355.36     7.53696      Lin-Lin
