#E,eV        Sig,b        Interpolation
 2.64198E+07 0.358535     Lin-Lin
 2.6441E+07  0.358209     Lin-Lin
 2.64953E+07 0.357372     Lin-Lin
 2.67925E+07 0.353196     Lin-Lin
 2.68691E+07 0.352121     Lin-Lin
 2.71705E+07 0.347887     Lin-Lin
 2.72482E+07 0.346796     Lin-Lin
 2.75539E+07 0.342502     Lin-Lin
 2.76326E+07 0.341396     Lin-Lin
 2.79426E+07 0.337041     Lin-Lin
 2.8E+07     0.336235     Lin-Lin
 2.83368E+07 0.331897     Lin-Lin
 2.8395E+07  0.331147     Lin-Lin
 2.87366E+07 0.326749     Lin-Lin
 2.87956E+07 0.325988     Lin-Lin
 2.9142E+07  0.321527     Lin-Lin
 2.92019E+07 0.320756     Lin-Lin
 2.94958E+07 0.316971     Lin-Lin
 2.95532E+07 0.316294     Lin-Lin
 2.99119E+07 0.312061     Lin-Lin
 2.99701E+07 0.311375     Lin-Lin
 3.03339E+07 0.307082     Lin-Lin
 3.03929E+07 0.306386     Lin-Lin
 3.07619E+07 0.302033     Lin-Lin
 3.08217E+07 0.301327     Lin-Lin
 3.09839E+07 0.299413     Lin-Lin
 3.12565E+07 0.296517     Lin-Lin
 3.1421E+07  0.294771     Lin-Lin
 3.16975E+07 0.291833     Lin-Lin
 3.18643E+07 0.290062     Lin-Lin
 3.21447E+07 0.287084     Lin-Lin
 3.23138E+07 0.285287     Lin-Lin
 3.25982E+07 0.282267     Lin-Lin
 3.27697E+07 0.280445     Lin-Lin
 3.29848E+07 0.27816      Lin-Lin
 3.34502E+07 0.273744     Lin-Lin
 3.39221E+07 0.269266     Lin-Lin
 3.44007E+07 0.264725     Lin-Lin
 3.4886E+07  0.260119     Lin-Lin
 3.49857E+07 0.259173     Lin-Lin
 3.53782E+07 0.255821     Lin-Lin
 3.54793E+07 0.254958     Lin-Lin
 3.58773E+07 0.251559     Lin-Lin
 3.59798E+07 0.250683     Lin-Lin
 3.63835E+07 0.247236     Lin-Lin
 3.64875E+07 0.246348     Lin-Lin
 3.68968E+07 0.242852     Lin-Lin
 3.69865E+07 0.242086     Lin-Lin
 3.75083E+07 0.238069     Lin-Lin
 3.80375E+07 0.233995     Lin-Lin
 3.85741E+07 0.229863     Lin-Lin
 3.89872E+07 0.226683     Lin-Lin
 3.91183E+07 0.225777     Lin-Lin
 3.95372E+07 0.222885     Lin-Lin
 3.96702E+07 0.221966     Lin-Lin
 4E+07       0.219689     Lin-Lin
 4.0095E+07  0.219033     Lin-Lin
 4.05643E+07 0.215792     Lin-Lin
 4.06607E+07 0.215126     Lin-Lin
 4.09878E+07 0.212867     Lin-Lin
 4.11366E+07 0.211948     Lin-Lin
 4.15661E+07 0.209297     Lin-Lin
 4.1717E+07  0.208365     Lin-Lin
 4.21525E+07 0.205675     Lin-Lin
 4.23055E+07 0.20473      Lin-Lin
 4.27472E+07 0.202003     Lin-Lin
 4.29024E+07 0.201045     Lin-Lin
 4.29884E+07 0.200514     Lin-Lin
 4.35077E+07 0.197649     Lin-Lin
 4.35949E+07 0.197168     Lin-Lin
 4.4E+07     0.194933     Lin-Lin
 4.42099E+07 0.193775     Lin-Lin
 4.46208E+07 0.191509     Lin-Lin
 4.48336E+07 0.190334     Lin-Lin
 4.49889E+07 0.189478     Lin-Lin
 4.52503E+07 0.188189     Lin-Lin
 4.56236E+07 0.186347     Lin-Lin
 4.58887E+07 0.18504      Lin-Lin
 4.62673E+07 0.183173     Lin-Lin
 4.65361E+07 0.181847     Lin-Lin
 4.692E+07   0.179953     Lin-Lin
 4.69894E+07 0.179611     Lin-Lin
 4.71926E+07 0.178713     Lin-Lin
 4.76523E+07 0.176682     Lin-Lin
 4.78584E+07 0.17577      Lin-Lin
 4.83246E+07 0.17371      Lin-Lin
 4.85336E+07 0.172786     Lin-Lin
 4.89898E+07 0.17077      Lin-Lin
 4.92183E+07 0.16986      Lin-Lin
 4.9681E+07  0.168019     Lin-Lin
 4.99127E+07 0.167096     Lin-Lin
 5.03819E+07 0.165229     Lin-Lin
 5.06169E+07 0.164293     Lin-Lin
 5.09902E+07 0.162808     Lin-Lin
 5.17096E+07 0.160207     Lin-Lin
 5.24391E+07 0.15757      Lin-Lin
 5.29906E+07 0.155577     Lin-Lin
 5.31789E+07 0.154964     Lin-Lin
 5.37382E+07 0.153142     Lin-Lin
 5.39292E+07 0.152519     Lin-Lin
 5.44963E+07 0.150672     Lin-Lin
 5.469E+07   0.150041     Lin-Lin
 5.52652E+07 0.148167     Lin-Lin
 5.54616E+07 0.147527     Lin-Lin
 5.6E+07     0.145773     Lin-Lin
 5.62441E+07 0.145054     Lin-Lin
 5.67901E+07 0.143445     Lin-Lin
 5.69912E+07 0.142852     Lin-Lin
 5.75913E+07 0.141084     Lin-Lin
 5.77953E+07 0.140483     Lin-Lin
 5.84038E+07 0.13869      Lin-Lin
 5.86107E+07 0.138081     Lin-Lin
 5.89915E+07 0.136958     Lin-Lin
 5.94375E+07 0.135769     Lin-Lin
 5.98238E+07 0.13474      Lin-Lin
 6.02761E+07 0.133534     Lin-Lin
 6.06678E+07 0.13249      Lin-Lin
 6.11265E+07 0.131267     Lin-Lin
 6.15237E+07 0.130208     Lin-Lin
 6.19889E+07 0.128968     Lin-Lin
 6.2E+07     0.128938     Lin-Lin
 6.28634E+07 0.126856     Lin-Lin
 6.28747E+07 0.126829     Lin-Lin
 6.29921E+07 0.126546     Lin-Lin
 6.37618E+07 0.124691     Lin-Lin
 6.38808E+07 0.124404     Lin-Lin
 6.46613E+07 0.122522     Lin-Lin
 6.4782E+07  0.122231     Lin-Lin
 6.49923E+07 0.121724     Lin-Lin
 6.5696E+07  0.120194     Lin-Lin
 6.59092E+07 0.119731     Lin-Lin
 6.66228E+07 0.118179     Lin-Lin
 6.68391E+07 0.117709     Lin-Lin
 6.75627E+07 0.116136     Lin-Lin
